"","x"
"1002",0
"1003",101
"1004",101
"1005",101
"1006",101
"1007",101
"1008",101
"1009",101
"1010",101
"1011",101
"1012",101
"1013",101
"1014",61
"1015",101
"1016",101
"1017",101
"1018",101
"1019",101
"1020",101
"1021",101
"1022",101
"1023",101
"1024",101
"1025",101
"1026",101
"1027",101
"1028",21
"1029",0
"1030",101
"1031",101
"1032",101
"1033",0
"1034",101
"1035",101
"1036",21
"1037",101
"1038",101
"1039",101
"1040",61
"1041",61
"1042",101
"1043",101
"1044",101
"1045",101
"1046",21
"1047",101
"1048",101
"1049",101
"1050",101
"1051",101
"1052",101
"1053",101
"1054",101
"1055",101
"1056",21
"1057",101
"1058",101
"1059",101
"1060",21
"1061",21
"1062",101
"1063",101
"1064",101
"1065",101
"1066",61
"1067",101
"1068",101
"1069",101
"1070",101
"1071",0
"1072",21
"1073",0
"1074",101
"1075",101
"1076",101
"1077",21
"1078",101
"1079",101
"1080",101
"1081",101
"1082",21
"1083",8
"1084",101
"1085",101
"1086",21
"1087",101
"1088",21
"1089",101
"1090",101
"1091",101
"1092",101
"1093",101
"1094",101
"1095",101
"1096",0
"1097",101
"1098",101
"1099",101
"1100",101
"1101",0
"1102",21
"1103",0
"1104",101
"1105",101
"1106",21
"1107",21
"1108",0
"1109",101
"1110",21
"1111",101
"1112",101
"1113",101
"1114",101
"1115",61
"1116",101
"1117",0
"1118",61
"1119",61
"1120",61
"1121",101
"1122",101
"1123",101
"1124",21
"1125",101
"1126",101
"1127",101
"1128",0
"1129",101
"1130",101
"1131",101
"1132",101
"1133",101
"1134",101
"1135",21
"1136",21
"1137",101
"1138",101
"1139",101
"1140",101
"1141",101
"1142",101
"1143",101
"1144",101
"1145",101
"1146",101
"1147",101
"1148",101
"1149",101
"1150",0
"1151",101
"1152",101
"1153",21
"1154",101
"1155",21
"1156",101
"1157",101
"1158",101
"1159",101
"1160",61
"1161",0
"1162",101
"1163",0
"1164",0
"1165",0
"1166",101
"1167",21
"1168",0
"1169",21
"1170",21
"1171",101
"1172",101
"1173",101
"1174",101
"1175",0
"1176",101
"1177",101
"1178",101
"1179",101
"1180",0
"1181",101
"1182",101
"1183",101
"1184",101
"1185",101
"1186",101
"1187",101
"1188",101
"1189",101
"1190",101
"1191",101
"1192",101
"1193",101
"1194",101
"1195",21
"1196",101
"1197",21
"1198",101
"1199",61
"1200",101
"1201",101
"1202",0
"1203",0
"1204",101
"1205",21
"1206",101
"1207",101
"1208",101
"1209",21
"1210",11
"1211",61
"1212",101
"1213",101
"1214",101
"1215",101
"1216",101
"1217",101
"1218",101
"1219",101
"1220",101
"1221",21
"1222",101
"1223",61
"1224",101
"1225",101
"1226",101
"1227",0
"1228",0
"1229",101
"1230",21
"1231",101
"1232",101
"1233",101
"1234",101
"1235",61
"1236",101
"1237",0
"1238",101
"1239",101
"1240",21
"1241",101
"1242",101
"1243",0
"1244",101
"1245",21
"1246",101
"1247",101
"1248",101
"1249",101
"1250",101
"1251",101
"1252",101
"1253",101
"1254",101
"1255",21
"1256",1
"1257",101
"1258",101
"1259",101
"1260",101
"1261",21
"1262",101
"1263",101
"1264",101
"1265",101
"1266",0
"1267",101
"1268",101
"1269",101
"1270",21
"1271",101
"1272",101
"1273",101
"1274",0
"1275",101
"1276",21
"1277",101
"1278",21
"1279",101
"1280",101
"1281",101
"1282",101
"1283",101
"1284",101
"1285",101
"1286",101
"1287",101
"1288",101
"1289",21
"1290",101
"1291",0
"1292",101
"1293",101
"1294",0
"1295",0
"1296",101
"1297",21
"1298",101
"1299",101
"1300",101
"1301",101
"1302",101
"1303",9
"1304",0
"1305",101
"1306",101
"1307",101
"1308",0
"1309",1
"1310",101
"1311",101
"1312",101
"1313",1
"1314",21
"1315",101
"1316",101
"1317",9
"1318",101
"1319",101
"1320",101
"1321",101
"1322",101
"1323",101
"1324",101
"1325",0
"1326",21
"1327",21
"1328",101
"1329",21
"1330",101
"1331",101
"1332",0
"1333",101
"1334",101
"1335",101
"1336",101
"1337",101
"1338",0
"1339",101
"1340",101
"1341",101
"1342",101
"1343",101
"1344",101
"1345",101
"1346",101
"1347",101
"1348",0
"1349",21
"1350",101
"1351",101
"1352",21
"1353",101
"1354",101
"1355",61
"1356",101
"1357",101
"1358",101
"1359",101
"1360",101
"1361",101
"1362",101
"1363",21
"1364",101
"1365",101
"1366",101
"1367",101
"1368",101
"1369",101
"1370",101
"1371",0
"1372",21
"1373",101
"1374",101
"1375",21
"1376",101
"1377",101
"1378",101
"1379",101
"1380",101
"1381",101
"1382",101
"1383",101
"1384",101
"1385",101
"1386",101
"1387",101
"1388",21
"1389",101
"1390",21
"1391",101
"1392",101
"1393",101
"1394",101
"1395",101
"1396",101
"1397",21
"1398",0
"1399",0
"1400",21
"1401",101
"1402",101
"1403",101
"1404",101
"1405",101
"1406",101
"1407",1
"1408",101
"1409",21
"1410",21
"1411",21
"1412",101
"1413",0
"1414",101
"1415",101
"1416",101
"1417",0
"1418",101
"1419",101
"1420",101
"1421",101
"1422",101
"1423",101
"1424",101
"1425",101
"1426",101
"1427",101
"1428",101
"1429",0
"1430",1
"1431",21
"1432",101
"1433",101
"1434",101
"1435",1
"1436",101
"1437",0
"1438",21
"1439",21
"1440",101
"1441",0
"1442",101
"1443",101
"1444",101
"1445",101
"1446",101
"1447",101
"1448",101
"1449",21
"1450",101
"1451",1
"1452",101
"1453",101
"1454",101
"1455",101
"1456",101
"1457",0
"1458",1
"1459",101
"1460",101
"1461",101
"1462",1
"1463",101
"1464",21
"1465",101
"1466",101
"1467",101
"1468",101
"1469",101
"1470",101
"1471",101
"1472",101
"1473",101
"1474",101
"1475",101
"1476",101
"1477",0
"1478",0
"1479",21
"1480",101
"1481",101
"1482",101
"1483",0
"1484",101
"1485",101
"1486",0
"1487",101
"1488",101
"1489",21
"1490",101
"1491",0
"1492",1
"1493",101
"1494",101
"1495",101
"1496",101
"1497",101
"1498",101
"1499",101
"1500",101
"1501",101
"1502",101
"1503",101
"1504",101
"1505",101
"1506",0
"1507",101
"1508",101
"1509",101
"1510",101
"1511",0
"1512",101
"1513",101
"1514",101
"1515",21
"1516",101
"1517",101
"1518",101
"1519",101
"1520",101
"1521",0
"1522",101
"1523",101
"1524",0
"1525",101
"1526",0
"1527",101
"1528",101
"1529",101
"1530",101
"1531",101
"1532",21
"1533",0
"1534",101
"1535",101
"1536",21
"1537",1
"1538",0
"1539",101
"1540",0
"1541",61
"1542",101
"1543",101
"1544",101
"1545",101
"1546",101
"1547",101
"1548",21
"1549",0
